File,Function,Kind,TypeAnnotation
"src/runner/PlutoRunner.jl","delete_toplevel_methods","mtsig","Tuple{Function, UUID}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","try_delete_toplevel_methods","mtsig","Tuple{Module, Tuple{UUID, Vector{Symbol}}}"
"src/runner/PlutoRunner.jl","formatted_result_of","mtsig","Tuple{UUID, UUID, Bool, Vector{String}, Union{ObjectDimPair, Nothing}, Module}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","try_showerror","mtsig","Tuple{IO, Any, Vararg{Any}}"
"src/runner/PlutoRunner.jl","htmlinline","mtsig","Tuple{IO, LaTeX}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","html","mtsig","Tuple{IO, LaTeX}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","Base.IOContext","mtsig","Tuple{IOContext, Nothing}"
"src/runner/PlutoRunner.jl","format_output_default","mtsig","Tuple{MACROCALL, MACROCALL}"
"src/runner/PlutoRunner.jl","format_output","mtsig","Tuple{MACROCALL, Any}"
"src/runner/PlutoRunner.jl","format_output","mtsig","Tuple{Nothing, Any}"
"src/runner/PlutoRunner.jl","format_output","mtsig","Tuple{CapturedException, Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","format_output","mtsig","Tuple{Base.Docs.Binding, Any}"
"src/runner/PlutoRunner.jl","pretty_stackcall","mtsig","Tuple{Base.StackFrame, Nothing}"
"src/runner/PlutoRunner.jl","pretty_stackcall","mtsig","Tuple{Base.StackFrame, Core.CodeInfo}"
"src/runner/PlutoRunner.jl","pretty_stackcall","mtsig","Tuple{Base.StackFrame, Core.MethodInstance}"
"src/runner/PlutoRunner.jl","show_richest_withreturned","mtsig","Tuple{MACROCALL, Any, Integer}"
"src/runner/PlutoRunner.jl","use_tree_viewer_for_struct","mtsig","Tuple{MACROCALL} where T"
"src/runner/PlutoRunner.jl","show_richest","mtsig","Tuple{IO, MACROCALL}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME, MACROCALL}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", AbstractArray{<:Any, 1}}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", AbstractSet{<:Any}}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", AbstractDict{<:Any, <:Any}}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", Tuple}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", NamedTuple}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", Pair}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", AbstractRange}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", Any}"
"src/runner/PlutoRunner.jl","tree_data_array_elements","mtsig","Tuple{MACROCALL, AbstractVector{I}, Context} where I <: Integer"
"src/runner/PlutoRunner.jl","array_prefix","mtsig","Tuple{MACROCALL}"
"src/runner/PlutoRunner.jl","array_prefix","mtsig","Tuple{MACROCALL}"
"src/runner/PlutoRunner.jl","get_my_display_limit","mtsig","Tuple{MACROCALL, Integer, Integer, Context, Integer, Integer}"
"src/runner/PlutoRunner.jl","tree_data","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","tree_data","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","tree_data","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","tree_data","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","tree_data_nt_row","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","tree_data","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","tree_data","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","tree_data","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","trynameof","mtsig","Tuple{Type{Union{T, Missing}}} where T"
"src/runner/PlutoRunner.jl","trynameof","mtsig","Tuple{DataType}"
"src/runner/PlutoRunner.jl","trynameof","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", Symbolics.Arr}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.tree+object\", Symbolics.Arr}"
"src/runner/PlutoRunner.jl","maptruncated","mtsig","Tuple{Function, Any, Any, Any, Any}"
"src/runner/PlutoRunner.jl","table_data","mtsig","Tuple{Any, Context}"
"src/runner/PlutoRunner.jl","row_data_for","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.table+object\", Any}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.table+object\", Type}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.table+object\", AbstractVector{<:NamedTuple}}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.table+object\", AbstractVector{<:Dict{Symbol, <:Any}}}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.table+object\", AbstractArray{Union{}, 1}}"
"src/runner/PlutoRunner.jl","approx_size","mtsig","Tuple{Plots.Plot}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"image/svg+xml\", Plots.Plot{Plots.GRBackend}}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"text/html\", Plots.Plot{Plots.GRBackend}}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"text/html\", AbstractMatrix{<:ImageShow.Colorant}}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"text/html\", AbstractMatrix{<:ImageShow.Colorant}}"
"src/runner/PlutoRunner.jl","load_integration_if_needed","mtsig","Tuple{Integration}"
"src/runner/PlutoRunner.jl","load_integrations_if_needed","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","load_integration","mtsig","Tuple{Integration}"
"src/runner/PlutoRunner.jl","basic_completion_priority","mtsig","Tuple{TUPLE_ARG}"
"src/runner/PlutoRunner.jl","completed_object_description","mtsig","Tuple{Function}"
"src/runner/PlutoRunner.jl","completed_object_description","mtsig","Tuple{Number}"
"src/runner/PlutoRunner.jl","completed_object_description","mtsig","Tuple{AbstractString}"
"src/runner/PlutoRunner.jl","completed_object_description","mtsig","Tuple{Module}"
"src/runner/PlutoRunner.jl","completed_object_description","mtsig","Tuple{AbstractArray}"
"src/runner/PlutoRunner.jl","completed_object_description","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","completion_description","mtsig","Tuple{ModuleCompletion}"
"src/runner/PlutoRunner.jl","completion_description","mtsig","Tuple{Completion}"
"src/runner/PlutoRunner.jl","is_pluto_workspace","mtsig","Tuple{Module}"
"src/runner/PlutoRunner.jl","completions_exported","mtsig","Tuple{Vector{<:Completion}}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","completion_from_notebook","mtsig","Tuple{ModuleCompletion}"
"src/runner/PlutoRunner.jl","completion_from_notebook","mtsig","Tuple{Completion}"
"src/runner/PlutoRunner.jl","only_special_completion_types","mtsig","Tuple{PathCompletion}"
"src/runner/PlutoRunner.jl","only_special_completion_types","mtsig","Tuple{DictCompletion}"
"src/runner/PlutoRunner.jl","only_special_completion_types","mtsig","Tuple{Completion}"
"src/runner/PlutoRunner.jl","completion_fetcher","mtsig","Tuple{Any, Any, Module}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","isenough","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","is_dot_completion","mtsig","Tuple{Union{ModuleCompletion, PropertyCompletion, FieldCompletion}}"
"src/runner/PlutoRunner.jl","is_dot_completion","mtsig","Tuple{Completion}"
"src/runner/PlutoRunner.jl","is_path_completion","mtsig","Tuple{Union{PathCompletion}}"
"src/runner/PlutoRunner.jl","is_path_completion","mtsig","Tuple{Completion}"
"src/runner/PlutoRunner.jl","is_dict_completion","mtsig","Tuple{Union{DictCompletion}}"
"src/runner/PlutoRunner.jl","is_dict_completion","mtsig","Tuple{Completion}"
"src/runner/PlutoRunner.jl","is_pure_expression","mtsig","Tuple{Expr}"
"src/runner/PlutoRunner.jl","is_pure_expression","mtsig","Tuple{Symbol}"
"src/runner/PlutoRunner.jl","is_pure_expression","mtsig","Tuple{QuoteNode}"
"src/runner/PlutoRunner.jl","is_pure_expression","mtsig","Tuple{Number}"
"src/runner/PlutoRunner.jl","is_pure_expression","mtsig","Tuple{String}"
"src/runner/PlutoRunner.jl","is_pure_expression","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","binding_from","mtsig","Tuple{Expr, Module}"
"src/runner/PlutoRunner.jl","binding_from","mtsig","Tuple{Symbol, Module}"
"src/runner/PlutoRunner.jl","binding_from","mtsig","Tuple{GlobalRef, Module}"
"src/runner/PlutoRunner.jl","binding_from","mtsig","Tuple{Any, Module}"
"src/runner/PlutoRunner.jl","doc_fetcher","mtsig","Tuple{Any, Module}"
"src/runner/PlutoRunner.jl","transform_bond_value","mtsig","Tuple{Symbol, Any}"
"src/runner/PlutoRunner.jl","possible_bond_values","mtsig","Tuple{Symbol, Bool}"
"src/runner/PlutoRunner.jl","make_distributed_serializable","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","make_distributed_serializable","mtsig","Tuple{Union{AbstractVector, AbstractSet, Base.Generator}}"
"src/runner/PlutoRunner.jl","make_distributed_serializable","mtsig","Tuple{Union{Vector, Set, OrdinalRange}}"
"src/runner/PlutoRunner.jl","Bond","mtsig","Tuple{Any, Symbol}"
"src/runner/PlutoRunner.jl","create_bond","mtsig","Tuple{Any, Symbol}"
"src/runner/PlutoRunner.jl","Base.show","mtsig","Tuple{IO, MIME\"text/html\", Bond}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Any, Any}"
"src/runner/PlutoRunner.jl","<NA-name>","mtsig","Tuple{Vararg{Any}, Vararg{Any}}"
"src/runner/PlutoRunner.jl","_publish","mtsig","Tuple{Any, Any}"
"src/runner/PlutoRunner.jl","_publish","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","Base.show","mtsig","Tuple{IO, MIME\"text/javascript\", PublishedToJavascript}"
"src/runner/PlutoRunner.jl","Base.show","mtsig","Tuple{IO, MIME\"text/plain\", PublishedToJavascript}"
"src/runner/PlutoRunner.jl","Base.show","mtsig","Tuple{IO, PublishedToJavascript}"
"src/runner/PlutoRunner.jl","publish_to_js","mtsig","Tuple{Vararg{Any}}"
"src/runner/PlutoRunner.jl","assertpackable","mtsig","Tuple{Packable}"
"src/runner/PlutoRunner.jl","assertpackable","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","assertpackable","mtsig","Tuple{Vector{<:Packable}}"
"src/runner/PlutoRunner.jl","assertpackable","mtsig","Tuple{Dict{<:Packable, <:Packable}}"
"src/runner/PlutoRunner.jl","assertpackable","mtsig","Tuple{Vector}"
"src/runner/PlutoRunner.jl","assertpackable","mtsig","Tuple{Dict}"
"src/runner/PlutoRunner.jl","assertpackable","mtsig","Tuple{Tuple}"
"src/runner/PlutoRunner.jl","assertpackable","mtsig","Tuple{NamedTuple}"
"src/runner/PlutoRunner.jl","Base.show","mtsig","Tuple{IO, MIME\"text/html\", EmbeddableDisplay}"
"src/runner/PlutoRunner.jl","embed_display","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","format_output_default","mtsig","Tuple{MACROCALL, MACROCALL}"
"src/runner/PlutoRunner.jl","tree_data","mtsig","Tuple{MACROCALL, Context}"
"src/runner/PlutoRunner.jl","pluto_showable","mtsig","Tuple{MIME\"application/vnd.pluto.divelement+object\", DivElement}"
"src/runner/PlutoRunner.jl","Base.show","mtsig","Tuple{IO, MIME\"text/html\", DivElement}"
"src/runner/PlutoRunner.jl","Logging.shouldlog","mtsig","Tuple{PlutoLogger, Any, Any, Vararg{Any}}"
"src/runner/PlutoRunner.jl","Logging.min_enabled_level","mtsig","Tuple{PlutoLogger}"
"src/runner/PlutoRunner.jl","Logging.catch_exceptions","mtsig","Tuple{PlutoLogger}"
"src/runner/PlutoRunner.jl","Logging.handle_message","mtsig","Tuple{PlutoLogger, Any, Any, Any, Any, Any, Any, Any, Vararg{Any}}"
"src/runner/PlutoRunner.jl","format_log_value","mtsig","Tuple{Any}"
"src/runner/PlutoRunner.jl","format_log_value","mtsig","Tuple{Tuple{<:Exception, Vector{<:Any}}}"
"src/runner/PlutoRunner.jl","with_io_to_logs","mtsig","Tuple{Function, Bool, Logging.LogLevel}"
"src/runner/PlutoRunner.jl","setup_plutologger","mtsig","Tuple{UUID, Channel{Any}, Bool}"
"src/webserver/Dynamic.jl","require_notebook","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","notebook_to_js","mtsig","Tuple{Notebook}"
"src/webserver/Dynamic.jl","send_notebook_changes!","mtsig","Tuple{ClientRequest, Any}"
"src/webserver/Dynamic.jl","deep_enough_copy","mtsig","(Tuple{Dict{A, B}} where B) where A"
"src/webserver/Dynamic.jl","deep_enough_copy","mtsig","Tuple{Any}"
"src/webserver/Dynamic.jl","Base.push!","mtsig","Tuple{Set{Changed}}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{ClientRequest, Firebasey.ReplacePatch}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{ClientRequest, Firebasey.ReplacePatch}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{Vararg{Any}}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{Any, Vararg{Any}, ClientRequest, Firebasey.JSONPatch}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{ClientRequest, Firebasey.ReplacePatch}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{Any, ClientRequest, Firebasey.JSONPatch}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{Any, ClientRequest, Firebasey.JSONPatch}"
"src/webserver/Dynamic.jl","response_update_notebook","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Dynamic.jl","trigger_resolver","mtsig","Tuple{Any, Any, Any}"
"src/webserver/Dynamic.jl","trigger_resolver","mtsig","Tuple{Dict, Any, Any}"
"src/webserver/Dynamic.jl","response_connect","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_ping","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_reset_shared_state","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_run_multiple_cells","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Dynamic.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Dynamic.jl","response_get_all_notebooks","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_interrupt_all","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_shutdown_notebook","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","without_initiator","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_restart_process","mtsig","Tuple{ClientRequest, Bool}"
"src/webserver/Dynamic.jl","response_reshow_cell","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_nbpkg_available_versions","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_package_completions","mtsig","Tuple{ClientRequest}"
"src/webserver/Dynamic.jl","response_pkg_update","mtsig","Tuple{ClientRequest}"
"src/webserver/Firebasey.jl","Base.hash","mtsig","Tuple{AddPatch}"
"src/webserver/Firebasey.jl","Base.hash","mtsig","Tuple{RemovePatch}"
"src/webserver/Firebasey.jl","Base.hash","mtsig","Tuple{ReplacePatch}"
"src/webserver/Firebasey.jl","Base.hash","mtsig","Tuple{CopyPatch}"
"src/webserver/Firebasey.jl","Base.hash","mtsig","Tuple{MovePatch}"
"src/webserver/Firebasey.jl","Base.:(==)","mtsig","Tuple{AddPatch, AddPatch}"
"src/webserver/Firebasey.jl","Base.:(==)","mtsig","Tuple{RemovePatch, RemovePatch}"
"src/webserver/Firebasey.jl","Base.:(==)","mtsig","Tuple{ReplacePatch, ReplacePatch}"
"src/webserver/Firebasey.jl","Base.:(==)","mtsig","Tuple{CopyPatch, CopyPatch}"
"src/webserver/Firebasey.jl","Base.:(==)","mtsig","Tuple{MovePatch, MovePatch}"
"src/webserver/Firebasey.jl","Base.convert","mtsig","Tuple{Type{Dict}, AddPatch}"
"src/webserver/Firebasey.jl","Base.convert","mtsig","Tuple{Type{Dict}, RemovePatch}"
"src/webserver/Firebasey.jl","Base.convert","mtsig","Tuple{Type{<:Dict}, ReplacePatch}"
"src/webserver/Firebasey.jl","Base.convert","mtsig","Tuple{Type{JSONPatch}, Dict}"
"src/webserver/Firebasey.jl","wrappath","mtsig","Tuple{PatchPath, Vector{JSONPatch}}"
"src/webserver/Firebasey.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/Firebasey.jl","wrappath","mtsig","Tuple{Any, AddPatch}"
"src/webserver/Firebasey.jl","wrappath","mtsig","Tuple{Any, RemovePatch}"
"src/webserver/Firebasey.jl","wrappath","mtsig","Tuple{Any, ReplacePatch}"
"src/webserver/Firebasey.jl","wrappath","mtsig","Tuple{Any, CopyPatch}"
"src/webserver/Firebasey.jl","wrappath","mtsig","Tuple{Any, MovePatch}"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{T, T} where T <: AbstractArray"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{T, T} where T"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{Missing, Missing}"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{Deep{T}, Deep{T}} where T"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{AbstractDict, AbstractDict}"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{Any, Any}"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{Nothing, Any}"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{Any, Nothing}"
"src/webserver/Firebasey.jl","diff","mtsig","Tuple{Nothing, Nothing}"
"src/webserver/Firebasey.jl","deep_diff","mtsig","Tuple{Cell, Cell}"
"src/webserver/Firebasey.jl","direct_diff","mtsig","Tuple{Cell, Cell}"
"src/webserver/Firebasey.jl","force_convert_key","mtsig","Tuple{Dict{T, <:Any}, T} where T"
"src/webserver/Firebasey.jl","force_convert_key","mtsig","Tuple{Dict{T, <:Any}, Any} where T"
"src/webserver/Firebasey.jl","getpath","mtsig","Tuple{Any, Any}"
"src/webserver/Firebasey.jl","applypatch!","mtsig","Tuple{Any, Array{JSONPatch}}"
"src/webserver/Firebasey.jl","applypatch!","mtsig","Tuple{Any, AddPatch}"
"src/webserver/Firebasey.jl","applypatch!","mtsig","Tuple{Any, ReplacePatch}"
"src/webserver/Firebasey.jl","applypatch!","mtsig","Tuple{Any, RemovePatch}"
"src/webserver/Firebasey.jl","is_inside_pluto","mtsig","Tuple{Module}"
"src/webserver/Firebasey.jl","fairly_equal","mtsig","Tuple{Any, Any}"
"src/webserver/Firebasey.jl","prettytime","mtsig","Tuple{Number}"
"src/webserver/Firebasey.jl","Base.show","mtsig","Tuple{IO, MIME\"text/html\", Tracked}"
"src/webserver/FirebaseyUtils.jl","Base.getindex","mtsig","Tuple{ImmutableMarker, String}"
"src/webserver/FirebaseyUtils.jl","Base.keys","mtsig","Tuple{ImmutableMarker{T}} where T"
"src/webserver/FirebaseyUtils.jl","Base.length","mtsig","Tuple{ImmutableMarker}"
"src/webserver/FirebaseyUtils.jl","Base.iterate","mtsig","Tuple{ImmutableMarker}"
"src/webserver/FirebaseyUtils.jl","Base.iterate","mtsig","Tuple{ImmutableMarker{T}, Any} where T"
"src/webserver/FirebaseyUtils.jl","AppendonlyMarker","mtsig","Tuple{Any}"
"src/webserver/FirebaseyUtils.jl","Base.size","mtsig","Tuple{AppendonlyMarker}"
"src/webserver/FirebaseyUtils.jl","Base.getindex","mtsig","Tuple{AppendonlyMarker, Int}"
"src/webserver/FirebaseyUtils.jl","Base.iterate","mtsig","Tuple{AppendonlyMarker, Vararg{Any}}"
"src/webserver/FirebaseyUtils.jl","is_inside_pluto","mtsig","Tuple{Module}"
"src/webserver/FirebaseyUtils.jl","Firebasey.diff","mtsig","Tuple{AppendonlyMarker, AppendonlyMarker}"
"src/webserver/FirebaseyUtils.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/FirebaseyUtils.jl","Firebasey.diff","mtsig","Tuple{ImmutableMarker, ImmutableMarker}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{<:MIME}}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{UUID}}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{VersionNumber}}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Pkg.Types.VersionRange}}"
"src/webserver/MsgPack.jl","MsgPack.to_msgpack","mtsig","Tuple{MsgPack.StringType, MIME}"
"src/webserver/MsgPack.jl","MsgPack.to_msgpack","mtsig","Tuple{MsgPack.StringType, UUID}"
"src/webserver/MsgPack.jl","MsgPack.to_msgpack","mtsig","Tuple{MsgPack.StringType, VersionNumber}"
"src/webserver/MsgPack.jl","MsgPack.to_msgpack","mtsig","Tuple{MsgPack.StringType, Pkg.Types.VersionRange}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Dates.DateTime}}"
"src/webserver/MsgPack.jl","MsgPack.to_msgpack","mtsig","Tuple{MsgPack.ExtensionType, Dates.DateTime}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Configuration.Options}}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Configuration.EvaluationOptions}}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Configuration.CompilerOptions}}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Configuration.ServerOptions}}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Configuration.SecurityOptions}}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Function}}"
"src/webserver/MsgPack.jl","MsgPack.to_msgpack","mtsig","Tuple{MsgPack.NilType, Function}"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Vector{T}}} where T <: JSTypedInt"
"src/webserver/MsgPack.jl","MsgPack.to_msgpack","mtsig","Tuple{MsgPack.ExtensionType, Vector{T}} where T <: JSTypedInt"
"src/webserver/MsgPack.jl","MsgPack.msgpack_type","mtsig","Tuple{Type{Vector{Union{}}}}"
"src/webserver/MsgPack.jl","decode_extension_and_addbits","mtsig","Tuple{MsgPack.Extension}"
"src/webserver/MsgPack.jl","decode_extension_and_addbits","mtsig","Tuple{Dict}"
"src/webserver/MsgPack.jl","decode_extension_and_addbits","mtsig","Tuple{Array}"
"src/webserver/MsgPack.jl","decode_extension_and_addbits","mtsig","Tuple{T} where T <: Union{Signed, Unsigned}"
"src/webserver/MsgPack.jl","decode_extension_and_addbits","mtsig","Tuple{T} where T <: AbstractFloat"
"src/webserver/MsgPack.jl","decode_extension_and_addbits","mtsig","Tuple{Any}"
"src/webserver/MsgPack.jl","pack","mtsig","Tuple{Vararg{Any}}"
"src/webserver/MsgPack.jl","unpack","mtsig","Tuple{Vararg{Any}}"
"src/webserver/PutUpdates.jl","serialize_message_to_stream","mtsig","Tuple{IO, UpdateMessage}"
"src/webserver/PutUpdates.jl","serialize_message","mtsig","Tuple{UpdateMessage}"
"src/webserver/PutUpdates.jl","putnotebookupdates!","mtsig","Tuple{ServerSession, Notebook, Vararg{UpdateMessage}, Bool}"
"src/webserver/PutUpdates.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/PutUpdates.jl","putplutoupdates!","mtsig","Tuple{ServerSession, Vararg{UpdateMessage}, Bool}"
"src/webserver/PutUpdates.jl","putclientupdates!","mtsig","Tuple{ClientSession, Vararg{UpdateMessage}}"
"src/webserver/PutUpdates.jl","putclientupdates!","mtsig","Tuple{ServerSession, Initiator, Vararg{UpdateMessage}}"
"src/webserver/PutUpdates.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/PutUpdates.jl","flushclient","mtsig","Tuple{ClientSession}"
"src/webserver/PutUpdates.jl","flushallclients","mtsig","Tuple{ServerSession, Union{Set{ClientSession}, AbstractVector{ClientSession}}}"
"src/webserver/PutUpdates.jl","flushallclients","mtsig","Tuple{ServerSession}"
"src/webserver/REPLTools.jl","format_path_completion","mtsig","Tuple{Any}"
"src/webserver/REPLTools.jl","response_completepath","mtsig","Tuple{ClientRequest}"
"src/webserver/REPLTools.jl","isenough","mtsig","Tuple{Any}"
"src/webserver/REPLTools.jl","ishidden","mtsig","Tuple{Any}"
"src/webserver/REPLTools.jl","<NA-name>","mtsig","Tuple{Any}"
"src/webserver/REPLTools.jl","package_name_to_complete","mtsig","Tuple{Any}"
"src/webserver/REPLTools.jl","response_complete","mtsig","Tuple{ClientRequest}"
"src/webserver/REPLTools.jl","response_docs","mtsig","Tuple{ClientRequest}"
"src/webserver/Session.jl","ClientSession","mtsig","Tuple{Symbol, Any}"
"src/webserver/Session.jl","Base.getproperty","mtsig","Tuple{Initiator, Symbol}"
"src/webserver/Session.jl","save_notebook","mtsig","Tuple{ServerSession, Notebook}"
"src/webserver/Session.jl","UpdateMessage","mtsig","Tuple{Symbol, Any}"
"src/webserver/Session.jl","UpdateMessage","mtsig","Tuple{Symbol, Any, Notebook}"
"src/webserver/Session.jl","clientupdate_notebook_list","mtsig","Tuple{Any, Union{Initiator, Nothing}}"
"src/webserver/SessionActions.jl","Base.showerror","mtsig","Tuple{IO, UserError}"
"src/webserver/SessionActions.jl","open_url","mtsig","Tuple{ServerSession, AbstractString, Vararg{Any}}"
