File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,RestrictedScope,Package
src/zygote.jl,Zygote.z2d,mtsig,"Tuple{AbstractArray{Union{Nothing, Atom{T, T, T, T}}}, AbstractArray{Atom{T, T, T, T}}} where T","Tuple{AbstractArray{Union{Nothing, Atom{T, T, T, T}}}, AbstractArray{Atom{T, T, T, T}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,../data/ta-info/all/Molly.jl
src/zygote.jl,Base.zero,mtsig,"(Tuple{Type{Union{Nothing, SizedVector{D, T, Vector{T}}}}} where T) where D","(Tuple{Type{Union{Nothing, SizedVector{D, T, Vector{T}}}}} where T) where D","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:D, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,../data/ta-info/all/Molly.jl
src/MultidimensionalTools.jl,reshape_as_required,mtsig,"(Tuple{Array{T, N}, T, Vararg{Union{NTuple{N, Int}, CartesianIndex{N}}}} where N) where T","(Tuple{Array{T, N}, T, Vararg{Union{NTuple{N, Int}, CartesianIndex{N}}}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,../data/ta-info/all/MultidimensionalTools.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), VecOrMat{T}, _TransposeOrAdjoint{<:Any, <:_SparseMat}, AbstractVecOrMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), VecOrMat{T}, (_TransposeOrAdjoint{var""##ANON_TV#1326"", var""##ANON_TV#1327""} where var""##ANON_TV#1326"" <: Any) where var""##ANON_TV#1327"" <: _SparseMat, AbstractVecOrMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1326""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1327""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), VecOrMat{T}, _SparseMat, AbstractVecOrMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), VecOrMat{T}, _SparseMat, AbstractVecOrMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), Matrix{T}, AbstractMatrix, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), Matrix{T}, AbstractMatrix, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), Matrix{T}, AbstractMatrix, _TransposeOrAdjoint{<:Any, <:_SparseMat}, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), Matrix{T}, AbstractMatrix, (_TransposeOrAdjoint{var""##ANON_TV#1328"", var""##ANON_TV#1329""} where var""##ANON_TV#1328"" <: Any) where var""##ANON_TV#1329"" <: _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1328""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1329""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), _SparseMat{T}, _SparseMat, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), _SparseMat{T}, _SparseMat, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,false,false,true,false,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), _SparseMat{T}, _SparseMat, _TransposeOrAdjoint{<:Any, <:_SparseMat}, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), _SparseMat{T}, _SparseMat, (_TransposeOrAdjoint{var""##ANON_TV#1332"", var""##ANON_TV#1333""} where var""##ANON_TV#1332"" <: Any) where var""##ANON_TV#1333"" <: _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1332""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1333""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), _SparseMat{T}, _TransposeOrAdjoint{<:Any, <:_SparseMat}, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), _SparseMat{T}, (_TransposeOrAdjoint{var""##ANON_TV#1334"", var""##ANON_TV#1335""} where var""##ANON_TV#1334"" <: Any) where var""##ANON_TV#1335"" <: _SparseMat, _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1334""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1335""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,../data/ta-info/all/MutableArithmetics.jl
src/implementations/SparseArrays.jl,operate!,mtsig,"(Tuple{typeof(add_mul), _SparseMat{T}, _TransposeOrAdjoint{<:Any, <:_SparseMat}, _TransposeOrAdjoint{<:Any, <:_SparseMat}, Vararg{Union{T, Scaling}, N}} where N) where T","(Tuple{typeof(add_mul), _SparseMat{T}, (_TransposeOrAdjoint{var""##ANON_TV#1336"", var""##ANON_TV#1337""} where var""##ANON_TV#1336"" <: Any) where var""##ANON_TV#1337"" <: _SparseMat, (_TransposeOrAdjoint{var""##ANON_TV#1338"", var""##ANON_TV#1339""} where var""##ANON_TV#1338"" <: Any) where var""##ANON_TV#1339"" <: _SparseMat, Vararg{Union{T, Scaling}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1336""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1337""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1338""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1339""), :(Union{}), :_SparseMat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,6,true,false,false,true,false,../data/ta-info/all/MutableArithmetics.jl
src/execute.jl,cast,mtsig,"Tuple{Type{Union{Missing, T}}, Any, Any} where T","Tuple{Type{Union{Missing, T}}, Any, Any} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/MySQL.jl
src/load.jl,sqltype,mtsig,"Tuple{Type{Union{T, Missing}}} where T","Tuple{Type{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/MySQL.jl
src/prepare.jl,getvalue,mtsig,"Tuple{Any, Any, Any, Any, Type{Union{T, Missing}}} where T","Tuple{Any, Any, Any, Any, Type{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/MySQL.jl
src/prepare.jl,defaultvalue,mtsig,"Tuple{Type{Union{Missing, T}}} where T","Tuple{Type{Union{Missing, T}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/MySQL.jl
src/cfvariable.jl,defVar,mtsig,"(Tuple{NCDataset, Any, AbstractArray{Union{Missing, nctype}, N}, Any, Vararg{Any}} where nctype <: Union{Int8, UInt8, Int16, Int32, Int64, Float32, Float64}) where N","(Tuple{NCDataset, Any, AbstractArray{Union{Missing, nctype}, N}, Any, Vararg{Any}} where nctype <: Union{Int8, UInt8, Int16, Int32, Int64, Float32, Float64}) where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:nctype, :(Union{}), :(Union{Int8, UInt8, Int16, Int32, Int64, Float32, Float64}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/NCDatasets.jl
src/variable.jl,nomissing,mtsig,"(Tuple{AbstractArray{Union{T, Missing}, N}} where N) where T","(Tuple{AbstractArray{Union{T, Missing}, N}} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/NCDatasets.jl
src/variable.jl,nomissing,mtsig,"(Tuple{Array{Union{T, Missing}, N}, Any} where N) where T","(Tuple{Array{Union{T, Missing}, N}, Any} where N) where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,2,true,true,true,true,false,../data/ta-info/all/NCDatasets.jl
src/Endpoint.jl,for_assignment,mtsig,"Tuple{Type{Union{Missing, T}}, Missing} where T <: Union{AbstractString, Number, TimeType}","Tuple{Type{Union{Missing, T}}, Missing} where T <: Union{AbstractString, Number, TimeType}","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{AbstractString, Number, TimeType}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/NCEI.jl
src/Endpoint.jl,for_assignment,mtsig,"Tuple{Type{Union{Missing, T}}, AbstractString} where T <: AbstractString","Tuple{Type{Union{Missing, T}}, AbstractString} where T <: AbstractString","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :AbstractString, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/NCEI.jl
src/Endpoint.jl,for_assignment,mtsig,"Tuple{Type{Union{Missing, T}}, Number} where T <: Number","Tuple{Type{Union{Missing, T}}, Number} where T <: Number","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/NCEI.jl
src/Endpoint.jl,for_assignment,mtsig,"Tuple{Type{Union{Missing, T}}, AbstractString} where T <: TimeType","Tuple{Type{Union{Missing, T}}, AbstractString} where T <: TimeType","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :TimeType, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/NCEI.jl
src/load.jl,sqltype,mtsig,"Tuple{Any, Type{Union{T, Missing}}} where T","Tuple{Any, Type{Union{T, Missing}}} where T","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,true,true,true,false,../data/ta-info/all/ODBC.jl
src/missing_data.jl,project,mtsig,"Tuple{Diagonal{T}, AbstractMatrix{T}, ColVecs{Union{Missing, T}}, T, Diagonal{T}} where T <: Real","Tuple{Diagonal{T}, AbstractMatrix{T}, ColVecs{Union{Missing, T}}, T, Diagonal{T}} where T <: Real","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,../data/ta-info/all/OILMMs.jl
src/missing_data.jl,regulariser,mtsig,"Tuple{Diagonal{T}, AbstractMatrix{T}, T, ColVecs{Union{Missing, T}}} where T <: Real","Tuple{Diagonal{T}, AbstractMatrix{T}, T, ColVecs{Union{Missing, T}}} where T <: Real","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCTuple), list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))], false)",false,false,1,true,false,false,true,false,../data/ta-info/all/OILMMs.jl
src/missing_data.jl,compute_patterns,mtsig,"Tuple{AbstractMatrix{Union{Missing, T}} where T <: Real}","Tuple{AbstractMatrix{Union{Missing, T}} where T <: Real}","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar)], list(JuliaSub.TCTuple))], false)",false,false,1,true,true,false,true,false,../data/ta-info/all/OILMMs.jl
src/Core.jl,_tovec,mtsig,"((Tuple{NTuple{N, NTuple{M, LT} where M}, NTuple{K, LT}} where LT) where K) where N","((Tuple{NTuple{N, NTuple{M, LT} where M}, NTuple{K, LT}} where LT) where K) where N","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:M, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:LT, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:N, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere, JuliaSub.TCWhere)], nil(JuliaSub.TypeConstructor))], false)",false,false,4,true,false,false,true,false,../data/ta-info/all/OMEinsum.jl
src/utils.jl,clip,mtsig,"Tuple{Array{Union{Missing, T}, 2} where T <: Number, Int64, Int64, Int64}","Tuple{Array{Union{Missing, T}, 2} where T <: Number, Int64, Int64, Int64}","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar)], list(JuliaSub.TCTuple))], false)",false,false,1,true,true,false,true,false,../data/ta-info/all/Omniscape.jl
src/utils.jl,get_targets,mtsig,"Tuple{Array{Union{T, Missing}, 2} where T <: Number, Dict{String, Int64}, DataType}","Tuple{Array{Union{T, Missing}, 2} where T <: Number, Dict{String, Int64}, DataType}","(JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar)], list(JuliaSub.TCTuple))], false)",false,false,1,true,true,false,true,false,../data/ta-info/all/Omniscape.jl
