File,Function,Kind,TypeAnnotation,UnrolledTypeAnnotation,TypeVarsSummary,Error,Warning,VarCnt,HasWhere,VarsUsedOnce,UseSiteVariance,ImprUseSiteVariance,ExistInInv,RestrictedScope,ClosedLowerBound,TrivConsistBounds,Package
test/customranges.jl,Base.reshape,mtsig,"Tuple{$Z, Tuple{Union{Int, AbstractUnitRange{<:Integer}}, Vararg{Union{Int, AbstractUnitRange{<:Integer}}}}}","Tuple{$Z, Tuple{Union{Int, AbstractUnitRange{var""##ANON_TV#2422""} where var""##ANON_TV#2422"" <: Integer}, Vararg{Union{Int, AbstractUnitRange{var""##ANON_TV#2423""} where var""##ANON_TV#2423"" <: Integer}}}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2422""), :(Union{}), :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCTuple, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2423""), :(Union{}), :Integer, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCTuple))]",false,true,2,true,true,true,true,true,true,true,true,data/ta-info/all/OffsetArrays.jl
src/mps_quantum_register.jl,<NOT A FUNSIG>,tyassorann,"Array{Union{Nothing, Array{<:AbstractFloat, 1}}, 1}","Array{Union{Nothing, Array{var""##ANON_TV#2642"", 1} where var""##ANON_TV#2642"" <: AbstractFloat}, 1}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2642""), :(Union{}), :AbstractFloat, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCInvar))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/OhMyQSIM.jl
src/primitive/Prim.jl,anysize,mtsig,"Tuple{Vararg{Union{<:AbstractArray, Real}}}","Tuple{Vararg{Union{var""##ANON_TV#1915"", Real} where var""##ANON_TV#1915"" <: AbstractArray}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1915""), :(Union{}), :AbstractArray, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/Omega.jl
src/utils.jl,clip,mtsig,"Tuple{Array{Union{Missing, T}, 2} where T <: Number, Int64, Int64, Int64}","Tuple{Array{Union{Missing, T}, 2} where T <: Number, Int64, Int64, Int64}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar)], list(JuliaSub.TCTuple))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Omniscape.jl
src/utils.jl,get_targets,mtsig,"Tuple{Array{Union{T, Missing}, 2} where T <: Number, Dict{String, Int64}, DataType}","Tuple{Array{Union{T, Missing}, 2} where T <: Number, Dict{String, Int64}, DataType}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Number, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar)], list(JuliaSub.TCTuple))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Omniscape.jl
src/json.jl,from_json,mtsig,"Tuple{Type{Union{Nothing, T}}, Dict{String, Any}} where T","Tuple{Type{Union{Nothing, T}}, Dict{String, Any}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/OpenAPI.jl
src/trace/tracer_basic.jl,TraceState,mtsig,"Tuple{Vararg{Pair{<:AbstractString, <:AbstractString}}}","Tuple{Vararg{(Pair{var""##ANON_TV#1674"", var""##ANON_TV#1675""} where var""##ANON_TV#1674"" <: AbstractString) where var""##ANON_TV#1675"" <: AbstractString}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1674""), :(Union{}), :AbstractString, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1675""), :(Union{}), :AbstractString, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,2,true,true,true,true,true,true,true,true,data/ta-info/all/OpenTelemetryAPI.jl
src/Optical/LensAssembly.jl,LensAssembly,mtsig,"Tuple{Vararg{Union{Surface{T}, CSGTree{T}, LensAssembly{T}}}, SVector{3, T}} where T <: Real","Tuple{Vararg{Union{Surface{T}, CSGTree{T}, LensAssembly{T}}}, SVector{3, T}} where T <: Real","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :Real, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/OpticSim.jl
src/little_dict.jl,kvtype,mtsig,"Tuple{Type{Pair{<:Any, V}}} where V","Tuple{Type{Pair{var""##ANON_TV#2320"", V} where var""##ANON_TV#2320"" <: Any}} where V","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2320""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:V, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,false,true,true,data/ta-info/all/OrderedCollections.jl
src/little_dict.jl,kvtype,mtsig,"Tuple{Type{Pair{K, <:Any}}} where K","Tuple{Type{Pair{K, var""##ANON_TV#2321""} where var""##ANON_TV#2321"" <: Any}} where K","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2321""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:K, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,2,true,true,false,true,true,false,true,true,data/ta-info/all/OrderedCollections.jl
experimental/ModStd/ModStdQt.jl,<NOT A FUNSIG>,tyassorann,"Vector{Tuple{<:PolyRingElem{T}, <:PolyRingElem{T}}}","Vector{(Tuple{var""##ANON_TV#2473"", var""##ANON_TV#2474""} where var""##ANON_TV#2473"" <: PolyRingElem{T}) where var""##ANON_TV#2474"" <: PolyRingElem{T}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2473""), :(Union{}), :(PolyRingElem{T}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCInvar)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2474""), :(Union{}), :(PolyRingElem{T}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCInvar))]",false,false,2,true,true,true,true,true,true,true,true,data/ta-info/all/Oscar.jl
src/AlgebraicGeometry/Schemes/CoveredSchemes/Objects/Types.jl,CoveredScheme,mtsig,"Tuple{Vector{<:Covering}, Dict{Tuple{<:Covering, <:Covering}, <:CoveringMorphism}}","Tuple{Vector{var""##ANON_TV#2944""} where var""##ANON_TV#2944"" <: Covering, Dict{(Tuple{var""##ANON_TV#2945"", var""##ANON_TV#2946""} where var""##ANON_TV#2945"" <: Covering) where var""##ANON_TV#2946"" <: Covering, var""##ANON_TV#2947""} where var""##ANON_TV#2947"" <: CoveringMorphism}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2944""), :(Union{}), :Covering, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2945""), :(Union{}), :Covering, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2946""), :(Union{}), :Covering, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCWhere, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2947""), :(Union{}), :CoveringMorphism, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCTuple))]",false,false,4,true,true,true,true,true,true,true,true,data/ta-info/all/Oscar.jl
src/AlgebraicGeometry/Schemes/Covering/Objects/Types.jl,<NOT A FUNSIG>,tyassorann,"IdDict{Tuple{<:AbsSpec, <:AbsSpec}, <:AbsGlueing}","IdDict{(Tuple{var""##ANON_TV#2953"", var""##ANON_TV#2954""} where var""##ANON_TV#2953"" <: AbsSpec) where var""##ANON_TV#2954"" <: AbsSpec, var""##ANON_TV#2955""} where var""##ANON_TV#2955"" <: AbsGlueing","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2953""), :(Union{}), :AbsSpec, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2954""), :(Union{}), :AbsSpec, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCTuple, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2955""), :(Union{}), :AbsGlueing, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], nil(JuliaSub.TypeConstructor))]",false,false,3,true,true,true,true,true,true,true,true,data/ta-info/all/Oscar.jl
src/Groups/cosets.jl,intersect,mtsig,"Tuple{AbstractVector{Union{T, GroupCoset, GroupDoubleCoset}}} where T <: GAPGroup","Tuple{AbstractVector{Union{T, GroupCoset, GroupDoubleCoset}}} where T <: GAPGroup","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :GAPGroup, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Oscar.jl
src/Groups/directproducts.jl,W::WreathProductGroup,mtsig,"Tuple{Vararg{Union{GAPGroupElem{T}, GAPGroupElem{PermGroup}}}} where T <: GAPGroup","Tuple{Vararg{Union{GAPGroupElem{T}, GAPGroupElem{PermGroup}}}} where T <: GAPGroup","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :GAPGroup, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/Oscar.jl
src/PolyhedralGeometry/PolyhedralComplex/properties.jl,_vertex_or_ray_polyhedron,mtsig,"Tuple{Type{Union{PointVector{T}, RayVector{T}}}, Polymake.BigObject, Base.Integer} where T <: scalar_types","Tuple{Type{Union{PointVector{T}, RayVector{T}}}, Polymake.BigObject, Base.Integer} where T <: scalar_types","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :scalar_types, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/Oscar.jl
src/PolyhedralGeometry/PolyhedralComplex/properties.jl,_vertices,mtsig,"Tuple{Type{Union{RayVector{T}, PointVector{T}}}, PolyhedralComplex} where T <: scalar_types","Tuple{Type{Union{RayVector{T}, PointVector{T}}}, PolyhedralComplex} where T <: scalar_types","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :scalar_types, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/Oscar.jl
src/Rings/slpolys.jl,SLPolyRing,mtsig,"Tuple{Ring, Vararg{Pair{<:Union{String, Symbol}, <:AbstractVector{<:Base.Integer}}}, Bool}","Tuple{Ring, Vararg{(Pair{var""##ANON_TV#3704"", var""##ANON_TV#3705""} where var""##ANON_TV#3704"" <: Union{String, Symbol}) where var""##ANON_TV#3705"" <: (AbstractVector{var""##ANON_TV#3706""} where var""##ANON_TV#3706"" <: Base.Integer)}, Bool}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3706""), :(Union{}), :(Base.Integer), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3704""), :(Union{}), :(Union{String, Symbol}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3705""), :(Union{}), :(AbstractVector{var""##ANON_TV#3706""} where var""##ANON_TV#3706"" <: Base.Integer), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,3,true,true,true,true,true,true,true,true,data/ta-info/all/Oscar.jl
src/Rings/slpolys.jl,SLPolynomialRing,mtsig,"Tuple{Ring, Vararg{Pair{<:Union{String, Symbol}, <:AbstractVector{<:Base.Integer}}}, Bool}","Tuple{Ring, Vararg{(Pair{var""##ANON_TV#3707"", var""##ANON_TV#3708""} where var""##ANON_TV#3707"" <: Union{String, Symbol}) where var""##ANON_TV#3708"" <: (AbstractVector{var""##ANON_TV#3709""} where var""##ANON_TV#3709"" <: Base.Integer)}, Bool}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3709""), :(Union{}), :(Base.Integer), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUpBnd, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3707""), :(Union{}), :(Union{String, Symbol}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCWhere, JuliaSub.TCInvar, JuliaSub.TCTuple)), JuliaSub.TyVarSummary(Symbol(""##ANON_TV#3708""), :(Union{}), :(AbstractVector{var""##ANON_TV#3709""} where var""##ANON_TV#3709"" <: Base.Integer), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCWhere)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,3,true,true,true,true,true,true,true,true,data/ta-info/all/Oscar.jl
misc/lgs-solver.jl,reduce_and_store!,mtsig,"Tuple{Vector{Union{Nothing, Vector{T}}}, Vector{T}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, Vector{T}}}, Vector{T}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
misc/lgs-solver.jl,reduced_row_echelon!,mtsig,"Tuple{Vector{Union{Nothing, Vector{T}}}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, Vector{T}}}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
misc/lgs-solver.jl,lgs_to_mat,mtsig,"Tuple{Vector{Union{Nothing, Vector{T}}}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, Vector{T}}}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
misc/lgs-solver.jl,reduce_and_store!,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}, SparseVector{T, Int}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}, SparseVector{T, Int}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
misc/lgs-solver.jl,reduced_row_echelon!,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
misc/lgs-solver.jl,lgs_to_mat,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
misc/lgs-solver.jl,reduce_and_store!,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}, SparseVector{T, Int}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}, SparseVector{T, Int}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
misc/lgs-solver.jl,reduced_row_echelon!,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
misc/lgs-solver.jl,lgs_to_mat,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
src/SmashProductPBWDeformLie.jl,reduce_and_store!,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}, SparseVector{T, Int}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}, SparseVector{T, Int}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple), list(JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,false,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
src/SmashProductPBWDeformLie.jl,reduced_row_echelon!,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
src/SmashProductPBWDeformLie.jl,lgs_to_mat,mtsig,"Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","Tuple{Vector{Union{Nothing, SparseVector{T, Int}}}} where T <: Union{RingElement, Number}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(:T, :(Union{}), :(Union{RingElement, Number}), DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar, JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple)], nil(JuliaSub.TypeConstructor))]",false,false,1,true,true,false,true,false,false,true,true,data/ta-info/all/PBWDeformations.jl
src/control.jl,KeyboardController,mtsig,"Tuple{Vararg{Union{Pair{Keyboard.Button, <:Term}, Keyboard.Button}}, Vararg{Any}} where T","Tuple{Vararg{Union{Pair{Keyboard.Button, var""##ANON_TV#2550""} where var""##ANON_TV#2550"" <: Term, Keyboard.Button}}, Vararg{Any}} where T","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2550""), :(Union{}), :Term, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCUnion, JuliaSub.TCInvar, JuliaSub.TCTuple, JuliaSub.TCWhere)), JuliaSub.TyVarSummary(:T, :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[], nil(JuliaSub.TypeConstructor))]",false,false,2,true,false,true,true,true,true,true,true,data/ta-info/all/PDDLViz.jl
src/interface.jl,r::Renderer,mtsig,"Tuple{Domain, MaybeObservable{AbstractVector{<:State}}, Vararg{Any}}","Tuple{Domain, MaybeObservable{AbstractVector{var""##ANON_TV#2555""} where var""##ANON_TV#2555"" <: State}, Vararg{Any}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#2555""), :(Union{}), :State, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/PDDLViz.jl
src/modification_api.jl,create_element!,mtsig,"Tuple{Data, String, Vararg{Pair{String, <:Any}}, Union{Dict{String, Any}, Nothing}}","Tuple{Data, String, Vararg{Pair{String, var""##ANON_TV#1906""} where var""##ANON_TV#1906"" <: Any}, Union{Dict{String, Any}, Nothing}}","JuliaSub.TyVarSummary[JuliaSub.TyVarSummary(Symbol(""##ANON_TV#1906""), :(Union{}), :Any, DataStructures.LinkedList{JuliaSub.TypeConstructor}[list(JuliaSub.TCInvar)], list(JuliaSub.TCInvar, JuliaSub.TCTuple))]",false,false,1,true,true,true,true,true,true,true,true,data/ta-info/all/PSRClassesInterface.jl
